index,date,wp1,train,u,v,ws,wd
344,2009-07-15 08:00:00,0.177,1.0,-0.42,5.07,5.09,355.23
345,2009-07-15 09:00:00,0.177,1.0,-0.47,5.21,5.23,354.82
346,2009-07-15 10:00:00,0.22699999999999998,1.0,-0.63,5.39,5.43,353.33
347,2009-07-15 11:00:00,0.303,1.0,-0.91,5.74,5.81,351.02
348,2009-07-15 12:00:00,0.32799999999999996,1.0,-0.65,6.27,6.3,354.09
349,2009-07-15 13:00:00,0.20199999999999999,1.0,-0.56,6.8,6.82,355.26
350,2009-07-15 14:00:00,0.22699999999999998,1.0,-0.64,7.16,7.19,354.93
351,2009-07-15 15:00:00,0.278,1.0,-0.75,7.37,7.41,354.17
352,2009-07-15 16:00:00,0.22699999999999998,1.0,-0.63,7.45,7.47,355.15
353,2009-07-15 17:00:00,0.278,1.0,0.05,7.43,7.43,0.39
354,2009-07-15 18:00:00,0.278,1.0,1.41,7.33,7.46,10.88
355,2009-07-15 19:00:00,0.40399999999999997,1.0,2.71,7.07,7.57,20.94
356,2009-07-15 20:00:00,0.32799999999999996,1.0,3.0,6.57,7.22,24.55
357,2009-07-15 21:00:00,0.40399999999999997,1.0,1.71,5.79,6.03,16.46
358,2009-07-15 22:00:00,0.53,1.0,-0.3,4.92,4.93,356.47
359,2009-07-15 23:00:00,0.48,1.0,-1.81,4.24,4.61,336.87
360,2009-07-16 00:00:00,0.379,1.0,0.91,5.84,5.91,8.83
361,2009-07-16 01:00:00,0.32799999999999996,1.0,2.09,5.11,5.53,22.26
362,2009-07-16 02:00:00,0.32799999999999996,1.0,3.17,4.54,5.53,34.94
363,2009-07-16 03:00:00,0.303,1.0,4.09,3.96,5.7,45.92
364,2009-07-16 04:00:00,0.278,1.0,4.85,3.07,5.74,57.67
365,2009-07-16 05:00:00,0.177,1.0,5.45,1.5,5.65,74.65
366,2009-07-16 06:00:00,0.22699999999999998,1.0,5.84,-0.91,5.91,98.83
367,2009-07-16 07:00:00,0.606,1.0,5.8,-3.41,6.73,120.47
368,2009-07-16 08:00:00,0.505,1.0,5.04,-5.07,7.15,135.17
369,2009-07-16 09:00:00,0.22699999999999998,1.0,3.48,-5.22,6.27,146.29
370,2009-07-16 10:00:00,0.076,1.0,1.76,-4.26,4.6,157.58
371,2009-07-16 11:00:00,0.0,1.0,0.7,-2.88,2.96,166.34
372,2009-07-16 12:00:00,0.0,1.0,2.18,-1.81,2.83,129.81
373,2009-07-16 13:00:00,0.0,1.0,2.66,-0.58,2.72,102.21
374,2009-07-16 14:00:00,0.0,1.0,2.91,0.71,3.0,76.23
375,2009-07-16 15:00:00,0.0,1.0,2.98,1.91,3.54,57.27
376,2009-07-16 16:00:00,0.0,1.0,2.87,2.78,3.99,45.93
377,2009-07-16 17:00:00,0.0,1.0,2.6,3.03,3.99,40.59
378,2009-07-16 18:00:00,0.0,1.0,2.2,2.53,3.36,40.97
379,2009-07-16 19:00:00,0.10099999999999999,1.0,1.86,1.7,2.52,47.52
380,2009-07-16 20:00:00,0.253,1.0,1.77,1.08,2.08,58.7
381,2009-07-16 21:00:00,0.126,1.0,2.05,1.01,2.29,63.77
382,2009-07-16 22:00:00,0.076,1.0,2.36,1.01,2.57,66.8
383,2009-07-16 23:00:00,0.051,1.0,2.24,0.38,2.28,80.41
384,2009-07-17 00:00:00,0.051,1.0,2.49,-2.89,3.81,139.22
385,2009-07-17 01:00:00,0.051,1.0,0.87,-3.9,3.99,167.44
386,2009-07-17 02:00:00,0.076,1.0,-0.39,-3.51,3.53,186.27
387,2009-07-17 03:00:00,0.076,1.0,-1.29,-2.15,2.51,210.93
388,2009-07-17 04:00:00,0.051,1.0,-1.83,-0.34,1.86,259.62
389,2009-07-17 05:00:00,0.0,1.0,-1.99,1.39,2.43,304.91
390,2009-07-17 06:00:00,0.0,1.0,-1.79,2.6,3.15,325.48
391,2009-07-17 07:00:00,0.0,1.0,-1.35,3.35,3.61,338.05
392,2009-07-17 08:00:00,0.10099999999999999,1.0,-0.85,3.84,3.93,347.5
393,2009-07-17 09:00:00,0.152,1.0,-0.4,4.17,4.19,354.57
394,2009-07-17 10:00:00,0.253,1.0,0.13,4.17,4.17,1.75
395,2009-07-17 11:00:00,0.177,1.0,0.89,3.58,3.69,13.94
396,2009-07-17 12:00:00,0.10099999999999999,1.0,2.84,1.62,3.27,60.34
397,2009-07-17 13:00:00,0.076,1.0,3.43,0.37,3.45,83.9
398,2009-07-17 14:00:00,0.025,1.0,3.7,-1.0,3.83,105.13
399,2009-07-17 15:00:00,0.025,1.0,3.69,-2.37,4.39,122.72
400,2009-07-17 16:00:00,0.025,1.0,3.47,-3.57,4.98,135.86
401,2009-07-17 17:00:00,0.051,1.0,3.08,-4.42,5.39,145.12
402,2009-07-17 18:00:00,0.152,1.0,2.59,-4.8,5.45,151.64
403,2009-07-17 19:00:00,0.303,1.0,2.09,-4.9,5.33,156.9
404,2009-07-17 20:00:00,0.20199999999999999,1.0,1.69,-4.99,5.27,161.32
405,2009-07-17 21:00:00,0.126,1.0,1.46,-5.26,5.46,164.51
406,2009-07-17 22:00:00,0.076,1.0,1.35,-5.56,5.73,166.34
407,2009-07-17 23:00:00,0.025,1.0,1.3,-5.69,5.83,167.16
408,2009-07-18 00:00:00,0.025,1.0,1.4,-4.85,5.05,163.94
409,2009-07-18 01:00:00,0.025,1.0,1.05,-4.36,4.48,166.45
410,2009-07-18 02:00:00,0.0,1.0,1.1,-3.7,3.86,163.45
411,2009-07-18 03:00:00,0.051,1.0,1.44,-2.98,3.32,154.2
412,2009-07-18 04:00:00,0.0,1.0,1.96,-2.35,3.06,140.09
413,2009-07-18 05:00:00,0.0,1.0,2.54,-1.94,3.2,127.35
414,2009-07-18 06:00:00,0.0,1.0,3.08,-1.87,3.6,121.25
415,2009-07-18 07:00:00,0.0,1.0,3.53,-2.03,4.07,119.83
416,2009-07-18 08:00:00,0.0,1.0,3.87,-2.25,4.48,120.19
417,2009-07-18 09:00:00,0.0,1.0,4.09,-2.42,4.75,120.63
418,2009-07-18 10:00:00,0.0,1.0,4.27,-2.52,4.96,120.54
419,2009-07-18 11:00:00,0.025,1.0,4.52,-2.56,5.2,119.54
420,2009-07-18 12:00:00,0.051,1.0,5.83,-3.8,6.96,123.11
421,2009-07-18 13:00:00,0.126,1.0,5.95,-4.02,7.18,124.04
422,2009-07-18 14:00:00,0.126,1.0,5.53,-3.87,6.75,124.99
423,2009-07-18 15:00:00,0.126,1.0,4.78,-3.44,5.89,125.68
424,2009-07-18 16:00:00,0.126,1.0,4.03,-2.78,4.89,124.63
425,2009-07-18 17:00:00,0.126,1.0,3.59,-1.97,4.09,118.76
426,2009-07-18 18:00:00,0.076,1.0,3.69,-1.08,3.85,106.38
427,2009-07-18 19:00:00,0.0,1.0,4.05,-0.25,4.06,93.58
428,2009-07-18 20:00:00,0.0,1.0,4.27,0.38,4.29,84.91
429,2009-07-18 21:00:00,0.025,1.0,4.05,0.7,4.11,80.27
430,2009-07-18 22:00:00,0.0,1.0,3.55,0.65,3.6,79.63
431,2009-07-18 23:00:00,0.0,1.0,3.0,0.22,3.01,85.8
432,2009-07-19 00:00:00,0.0,1.0,3.23,-1.86,3.72,119.91
433,2009-07-19 01:00:00,0.0,1.0,3.34,-2.38,4.11,125.47
434,2009-07-19 02:00:00,0.0,1.0,3.59,-2.66,4.47,126.49
435,2009-07-19 03:00:00,0.025,1.0,3.91,-2.74,4.77,124.96
436,2009-07-19 04:00:00,0.20199999999999999,1.0,4.25,-2.7,5.03,122.46
437,2009-07-19 05:00:00,0.278,1.0,4.53,-2.64,5.24,120.22
438,2009-07-19 06:00:00,0.32799999999999996,1.0,4.7,-2.6,5.37,118.98
439,2009-07-19 07:00:00,0.177,1.0,4.76,-2.56,5.41,118.25
440,2009-07-19 08:00:00,0.22699999999999998,1.0,4.72,-2.43,5.31,117.28
441,2009-07-19 09:00:00,0.20199999999999999,1.0,4.59,-2.19,5.08,115.49
442,2009-07-19 10:00:00,0.126,1.0,4.47,-1.9,4.85,113.03
443,2009-07-19 11:00:00,0.177,1.0,4.46,-1.67,4.76,110.51
444,2009-07-19 12:00:00,0.126,1.0,4.82,-2.25,5.32,115.0
445,2009-07-19 13:00:00,0.076,1.0,4.73,-2.14,5.19,114.4
446,2009-07-19 14:00:00,0.051,1.0,4.45,-1.88,4.83,112.92
447,2009-07-19 15:00:00,0.051,1.0,4.05,-1.54,4.33,110.85
448,2009-07-19 16:00:00,0.0,1.0,3.61,-1.26,3.83,109.3
449,2009-07-19 17:00:00,0.025,1.0,3.22,-1.2,3.43,110.39
450,2009-07-19 18:00:00,0.0,1.0,2.93,-1.42,3.25,115.86
451,2009-07-19 19:00:00,0.025,1.0,2.67,-1.75,3.19,123.17
452,2009-07-19 20:00:00,0.0,1.0,2.36,-1.93,3.05,129.27
453,2009-07-19 21:00:00,0.0,1.0,1.91,-1.79,2.62,133.08
454,2009-07-19 22:00:00,0.0,1.0,1.38,-1.48,2.02,136.97
455,2009-07-19 23:00:00,0.0,1.0,0.81,-1.21,1.45,146.1
456,2009-07-20 00:00:00,0.0,1.0,1.05,-0.4,1.13,110.86
457,2009-07-20 01:00:00,0.0,1.0,0.41,-0.2,0.46,116.07
458,2009-07-20 02:00:00,0.0,1.0,-0.16,0.04,0.17,283.19
459,2009-07-20 03:00:00,0.0,1.0,-0.67,0.31,0.73,294.62
460,2009-07-20 04:00:00,0.0,1.0,-1.06,0.56,1.2,298.0
461,2009-07-20 05:00:00,0.0,1.0,-1.31,0.77,1.52,300.63
462,2009-07-20 06:00:00,0.0,1.0,-1.39,0.92,1.67,303.46
463,2009-07-20 07:00:00,0.0,1.0,-1.39,1.07,1.76,307.62
464,2009-07-20 08:00:00,0.0,1.0,-1.42,1.33,1.95,313.25
465,2009-07-20 09:00:00,0.025,1.0,-1.52,1.74,2.31,319.01
466,2009-07-20 10:00:00,0.10099999999999999,1.0,-1.54,2.16,2.65,324.46
467,2009-07-20 11:00:00,0.051,1.0,-1.29,2.37,2.7,331.4
468,2009-07-20 12:00:00,0.0,1.0,-0.74,1.54,1.71,334.2
469,2009-07-20 13:00:00,0.0,1.0,-0.19,1.35,1.36,352.05
470,2009-07-20 14:00:00,0.0,1.0,0.07,1.42,1.42,2.84
471,2009-07-20 15:00:00,0.0,1.0,0.13,1.64,1.64,4.47
472,2009-07-20 16:00:00,0.0,1.0,0.11,1.9,1.91,3.37
473,2009-07-20 17:00:00,0.0,1.0,0.16,2.09,2.1,4.31
474,2009-07-20 18:00:00,0.0,1.0,0.36,2.11,2.14,9.7
475,2009-07-20 19:00:00,0.0,1.0,0.66,1.93,2.04,18.84
476,2009-07-20 20:00:00,0.0,1.0,0.94,1.53,1.8,31.67
477,2009-07-20 21:00:00,0.0,1.0,1.12,0.93,1.46,50.18
478,2009-07-20 22:00:00,0.0,1.0,1.07,0.21,1.09,78.85
479,2009-07-20 23:00:00,0.0,1.0,0.7,-0.53,0.88,127.3
480,2009-07-21 00:00:00,0.0,1.0,-0.54,-1.08,1.21,206.56
481,2009-07-21 01:00:00,0.0,1.0,-1.56,-1.17,1.95,233.23
482,2009-07-21 02:00:00,0.0,1.0,-2.14,-0.73,2.26,251.19
483,2009-07-21 03:00:00,0.0,1.0,-2.39,0.03,2.39,270.76
484,2009-07-21 04:00:00,0.025,1.0,-2.45,0.83,2.59,288.69
485,2009-07-21 05:00:00,0.076,1.0,-2.46,1.36,2.81,298.93
486,2009-07-21 06:00:00,0.076,1.0,-2.54,1.42,2.91,299.3
487,2009-07-21 07:00:00,0.22699999999999998,1.0,-2.72,1.24,2.99,294.48
488,2009-07-21 08:00:00,0.354,1.0,-3.01,1.12,3.21,290.37
489,2009-07-21 09:00:00,0.32799999999999996,1.0,-3.4,1.29,3.64,290.84
490,2009-07-21 10:00:00,0.354,1.0,-3.73,1.62,4.06,293.54
491,2009-07-21 11:00:00,0.455,1.0,-3.81,1.88,4.25,296.23
492,2009-07-21 12:00:00,0.40399999999999997,1.0,-3.8,0.79,3.89,281.74
493,2009-07-21 13:00:00,0.20199999999999999,1.0,-3.31,1.12,3.5,288.74
494,2009-07-21 14:00:00,0.076,1.0,-2.51,1.6,2.98,302.53
495,2009-07-21 15:00:00,0.025,1.0,-1.57,2.11,2.63,323.3
496,2009-07-21 16:00:00,0.051,1.0,-0.77,2.47,2.59,342.72
497,2009-07-21 17:00:00,0.051,1.0,-0.39,2.49,2.52,351.19
498,2009-07-21 18:00:00,0.10099999999999999,1.0,-0.6,2.05,2.13,343.71
499,2009-07-21 19:00:00,0.0,1.0,-1.14,1.4,1.8,320.87
500,2009-07-21 20:00:00,0.0,1.0,-1.62,0.88,1.84,298.6
501,2009-07-21 21:00:00,0.126,1.0,-1.76,0.76,1.92,293.31
502,2009-07-21 22:00:00,0.22699999999999998,1.0,-1.66,0.93,1.91,299.33
503,2009-07-21 23:00:00,0.177,1.0,-1.53,1.24,1.97,308.92
504,2009-07-22 00:00:00,0.126,1.0,-2.88,2.57,3.87,311.75
505,2009-07-22 01:00:00,0.051,1.0,-2.88,2.31,3.69,308.63
506,2009-07-22 02:00:00,0.152,1.0,-2.75,2.25,3.55,309.23
507,2009-07-22 03:00:00,0.10099999999999999,1.0,-2.55,2.31,3.45,312.17
508,2009-07-22 04:00:00,0.126,1.0,-2.39,2.37,3.36,314.77
509,2009-07-22 05:00:00,0.20199999999999999,1.0,-2.35,2.25,3.25,313.82
510,2009-07-22 06:00:00,0.22699999999999998,1.0,-2.5,1.88,3.13,306.96
511,2009-07-22 07:00:00,0.278,1.0,-2.81,1.47,3.18,297.64
512,2009-07-22 08:00:00,0.32799999999999996,1.0,-3.21,1.31,3.47,292.2
513,2009-07-22 09:00:00,0.20199999999999999,1.0,-3.62,1.59,3.96,293.63
514,2009-07-22 10:00:00,0.22699999999999998,1.0,-3.98,2.11,4.5,297.98
515,2009-07-22 11:00:00,0.303,1.0,-4.19,2.61,4.93,301.92
516,2009-07-22 12:00:00,0.22699999999999998,1.0,-4.49,2.3,5.05,297.12
517,2009-07-22 13:00:00,0.20199999999999999,1.0,-3.84,2.43,4.55,302.27
518,2009-07-22 14:00:00,0.126,1.0,-2.72,2.52,3.71,312.88
519,2009-07-22 15:00:00,0.025,1.0,-1.37,2.62,2.96,332.38
520,2009-07-22 16:00:00,0.025,1.0,-0.2,2.83,2.84,355.97
521,2009-07-22 17:00:00,0.10099999999999999,1.0,0.37,3.27,3.3,6.41
522,2009-07-22 18:00:00,0.10099999999999999,1.0,0.08,3.99,3.99,1.1
523,2009-07-22 19:00:00,0.076,1.0,-0.61,4.6,4.64,352.42
524,2009-07-22 20:00:00,0.126,1.0,-1.06,4.66,4.78,347.17
525,2009-07-22 21:00:00,0.076,1.0,-0.84,3.88,3.97,347.75
526,2009-07-22 22:00:00,0.177,1.0,-0.37,2.73,2.75,352.28
527,2009-07-22 23:00:00,0.076,1.0,-0.26,1.83,1.85,351.82
528,2009-07-23 00:00:00,0.0,1.0,-1.85,1.85,2.62,315.04
529,2009-07-23 01:00:00,0.0,1.0,-2.72,2.1,3.43,307.68
530,2009-07-23 02:00:00,0.025,1.0,-3.04,2.38,3.86,308.05
531,2009-07-23 03:00:00,0.10099999999999999,1.0,-2.97,2.63,3.97,311.47
532,2009-07-23 04:00:00,0.126,1.0,-2.74,2.72,3.86,314.75
533,2009-07-23 05:00:00,0.126,1.0,-2.58,2.51,3.6,314.23
534,2009-07-23 06:00:00,0.177,1.0,-2.65,1.94,3.29,306.24
535,2009-07-23 07:00:00,0.177,1.0,-2.89,1.31,3.17,294.35
536,2009-07-23 08:00:00,0.126,1.0,-3.16,0.98,3.31,287.26
537,2009-07-23 09:00:00,0.076,1.0,-3.37,1.21,3.58,289.66
538,2009-07-23 10:00:00,0.076,1.0,-3.55,1.62,3.9,294.57
539,2009-07-23 11:00:00,0.051,1.0,-3.73,1.73,4.11,294.92
540,2009-07-23 12:00:00,0.051,1.0,-3.2,0.42,3.22,277.43
541,2009-07-23 13:00:00,0.025,1.0,-2.65,-0.59,2.71,257.47
542,2009-07-23 14:00:00,0.051,1.0,-2.16,-1.49,2.63,235.34
543,2009-07-23 15:00:00,0.0,1.0,-1.69,-2.28,2.84,216.57
544,2009-07-23 16:00:00,0.0,1.0,-1.17,-2.9,3.13,201.94
545,2009-07-23 17:00:00,0.0,1.0,-0.51,-3.29,3.33,188.73
546,2009-07-23 18:00:00,0.0,1.0,0.34,-3.44,3.46,174.37
547,2009-07-23 19:00:00,0.025,1.0,1.26,-3.5,3.72,160.23
548,2009-07-23 20:00:00,0.0,1.0,2.1,-3.64,4.2,150.02
549,2009-07-23 21:00:00,0.0,1.0,2.72,-3.97,4.81,145.61
550,2009-07-23 22:00:00,0.025,1.0,2.99,-4.3,5.24,145.14
551,2009-07-23 23:00:00,0.025,1.0,2.81,-4.34,5.17,147.08
552,2009-07-24 00:00:00,0.0,1.0,2.32,-2.45,3.37,136.59
553,2009-07-24 01:00:00,0.0,1.0,2.31,-1.83,2.94,128.43
554,2009-07-24 02:00:00,0.025,1.0,2.38,-1.54,2.83,122.93
555,2009-07-24 03:00:00,0.0,1.0,2.5,-1.49,2.91,120.86
556,2009-07-24 04:00:00,0.0,1.0,2.63,-1.59,3.07,121.08
557,2009-07-24 05:00:00,0.0,1.0,2.71,-1.7,3.2,122.06
558,2009-07-24 06:00:00,0.025,1.0,2.71,-1.75,3.23,122.78
559,2009-07-24 07:00:00,0.025,1.0,2.69,-1.76,3.21,123.19
560,2009-07-24 08:00:00,0.025,1.0,2.71,-1.79,3.24,123.44
561,2009-07-24 09:00:00,0.0,1.0,2.81,-1.85,3.37,123.39
562,2009-07-24 10:00:00,0.0,1.0,2.97,-1.87,3.51,122.24
563,2009-07-24 11:00:00,0.0,1.0,3.12,-1.73,3.56,118.99
564,2009-07-24 12:00:00,0.025,1.0,3.15,-1.04,3.32,108.25
565,2009-07-24 13:00:00,0.0,1.0,3.1,-1.28,3.35,112.42
566,2009-07-24 14:00:00,0.0,1.0,3.19,-0.95,3.33,106.56
567,2009-07-24 15:00:00,0.025,1.0,3.35,-0.23,3.36,93.99
568,2009-07-24 16:00:00,0.051,1.0,3.46,0.63,3.52,79.7
569,2009-07-24 17:00:00,0.10099999999999999,1.0,3.41,1.39,3.68,67.88
570,2009-07-24 18:00:00,0.051,1.0,3.1,1.86,3.61,59.08
571,2009-07-24 19:00:00,0.051,1.0,2.58,2.17,3.37,50.01
572,2009-07-24 20:00:00,0.051,1.0,1.93,2.51,3.17,37.52
573,2009-07-24 21:00:00,0.076,1.0,1.23,3.03,3.27,22.13
574,2009-07-24 22:00:00,0.0,1.0,0.63,3.61,3.67,9.96
575,2009-07-24 23:00:00,0.025,1.0,0.29,4.07,4.08,4.05
576,2009-07-25 00:00:00,0.0,1.0,1.81,2.93,3.45,31.73
577,2009-07-25 01:00:00,0.051,1.0,1.01,2.85,3.02,19.52
578,2009-07-25 02:00:00,0.253,1.0,0.19,2.94,2.94,3.63
579,2009-07-25 03:00:00,0.0,1.0,-0.57,3.17,3.22,349.73
580,2009-07-25 04:00:00,0.0,1.0,-1.13,3.57,3.74,342.5
581,2009-07-25 05:00:00,0.126,1.0,-1.3,4.16,4.35,342.61
582,2009-07-25 06:00:00,0.303,1.0,-1.02,4.91,5.02,348.26
583,2009-07-25 07:00:00,0.354,1.0,-0.51,5.64,5.67,354.82
584,2009-07-25 08:00:00,0.40399999999999997,1.0,-0.09,6.12,6.12,359.19
585,2009-07-25 09:00:00,0.40399999999999997,1.0,-0.01,6.21,6.21,359.94
586,2009-07-25 10:00:00,0.48,1.0,-0.34,6.18,6.19,356.85
587,2009-07-25 11:00:00,0.53,1.0,-1.11,6.4,6.49,350.16
588,2009-07-25 12:00:00,0.505,1.0,-0.11,6.18,6.18,358.94
589,2009-07-25 13:00:00,0.455,1.0,0.3,5.65,5.66,3.02
590,2009-07-25 14:00:00,0.429,1.0,0.35,5.67,5.68,3.52
591,2009-07-25 15:00:00,0.429,1.0,0.2,5.99,6.0,1.91
592,2009-07-25 16:00:00,0.379,1.0,0.11,6.26,6.27,0.96
593,2009-07-25 17:00:00,0.40399999999999997,1.0,0.34,6.12,6.13,3.19
594,2009-07-25 18:00:00,0.177,1.0,1.07,5.32,5.43,11.37
595,2009-07-25 19:00:00,0.025,1.0,2.0,4.13,4.59,25.81
596,2009-07-25 20:00:00,0.025,1.0,2.71,2.94,4.0,42.72
597,2009-07-25 21:00:00,0.0,1.0,2.91,2.06,3.57,54.76
598,2009-07-25 22:00:00,0.025,1.0,2.76,1.51,3.14,61.25
599,2009-07-25 23:00:00,0.051,1.0,2.5,1.23,2.78,63.7
600,2009-07-26 00:00:00,0.126,1.0,2.69,0.59,2.75,77.56
601,2009-07-26 01:00:00,0.025,1.0,2.59,0.51,2.64,78.81
602,2009-07-26 02:00:00,0.22699999999999998,1.0,2.59,0.71,2.68,74.66
603,2009-07-26 03:00:00,0.051,1.0,2.61,1.1,2.83,67.19
604,2009-07-26 04:00:00,0.0,1.0,2.53,1.55,2.97,58.59
605,2009-07-26 05:00:00,0.025,1.0,2.2,1.91,2.92,48.97
606,2009-07-26 06:00:00,0.051,1.0,1.55,2.11,2.62,36.25
607,2009-07-26 07:00:00,0.0,1.0,0.89,2.28,2.45,21.36
608,2009-07-26 08:00:00,0.0,1.0,0.63,2.62,2.7,13.6
609,2009-07-26 09:00:00,0.0,1.0,1.05,3.25,3.41,17.97
610,2009-07-26 10:00:00,0.0,1.0,1.92,3.93,4.37,26.06
611,2009-07-26 11:00:00,0.0,1.0,2.89,4.36,5.23,33.52
612,2009-07-26 12:00:00,0.025,1.0,3.37,3.99,5.22,40.17
613,2009-07-26 13:00:00,0.0,1.0,4.14,3.47,5.4,50.08
614,2009-07-26 14:00:00,0.051,1.0,4.7,2.88,5.51,58.52
615,2009-07-26 15:00:00,0.025,1.0,5.04,2.29,5.53,65.52
616,2009-07-26 16:00:00,0.076,1.0,5.15,1.81,5.46,70.6
617,2009-07-26 17:00:00,0.10099999999999999,1.0,5.01,1.53,5.24,72.97
618,2009-07-26 18:00:00,0.051,1.0,4.63,1.53,4.87,71.68
619,2009-07-26 19:00:00,0.051,1.0,4.14,1.79,4.51,66.66
620,2009-07-26 20:00:00,0.025,1.0,3.72,2.25,4.35,58.8
621,2009-07-26 21:00:00,0.0,1.0,3.49,2.85,4.5,50.82
622,2009-07-26 22:00:00,0.0,1.0,3.4,3.31,4.75,45.77
623,2009-07-26 23:00:00,0.0,1.0,3.35,3.36,4.75,44.94
624,2009-07-27 00:00:00,0.0,1.0,3.95,0.57,3.99,81.83
625,2009-07-27 01:00:00,0.0,1.0,3.69,0.33,3.71,84.82
626,2009-07-27 02:00:00,0.0,1.0,3.58,0.17,3.58,87.26
627,2009-07-27 03:00:00,0.051,1.0,3.58,0.07,3.58,88.88
628,2009-07-27 04:00:00,0.025,1.0,3.7,0.03,3.7,89.6
629,2009-07-27 05:00:00,0.025,1.0,3.93,0.03,3.93,89.53
630,2009-07-27 06:00:00,0.0,1.0,4.23,0.08,4.23,88.89
631,2009-07-27 07:00:00,0.0,1.0,4.56,0.17,4.57,87.91
632,2009-07-27 08:00:00,0.0,1.0,4.86,0.27,4.87,86.79
633,2009-07-27 09:00:00,0.10099999999999999,1.0,5.06,0.4,5.08,85.48
634,2009-07-27 10:00:00,0.126,1.0,5.17,0.58,5.21,83.55
635,2009-07-27 11:00:00,0.126,1.0,5.19,0.87,5.26,80.48
636,2009-07-27 12:00:00,0.152,1.0,5.37,0.94,5.46,80.06
637,2009-07-27 13:00:00,0.10099999999999999,1.0,5.22,1.47,5.42,74.22
638,2009-07-27 14:00:00,0.10099999999999999,1.0,4.88,1.97,5.26,68.07
639,2009-07-27 15:00:00,0.051,1.0,4.42,2.42,5.03,61.32
640,2009-07-27 16:00:00,0.076,1.0,3.89,2.85,4.82,53.73
641,2009-07-27 17:00:00,0.076,1.0,3.36,3.3,4.71,45.43
642,2009-07-27 18:00:00,0.126,1.0,2.87,3.77,4.74,37.28
643,2009-07-27 19:00:00,0.126,1.0,2.46,4.14,4.82,30.65
644,2009-07-27 20:00:00,0.152,1.0,2.1,4.26,4.75,26.24
645,2009-07-27 21:00:00,0.152,1.0,1.81,4.05,4.44,24.08
646,2009-07-27 22:00:00,0.10099999999999999,1.0,1.56,3.69,4.0,22.87
647,2009-07-27 23:00:00,0.025,1.0,1.31,3.42,3.66,20.91
648,2009-07-28 00:00:00,0.0,1.0,2.19,2.97,3.69,36.37
649,2009-07-28 01:00:00,0.0,1.0,2.13,2.79,3.51,37.32
650,2009-07-28 02:00:00,0.025,1.0,1.9,3.13,3.66,31.27
651,2009-07-28 03:00:00,0.10099999999999999,1.0,1.59,3.79,4.11,22.72
652,2009-07-28 04:00:00,0.22699999999999998,1.0,1.33,4.48,4.68,16.53
653,2009-07-28 05:00:00,0.303,1.0,1.3,4.91,5.07,14.8
654,2009-07-28 06:00:00,0.253,1.0,1.57,4.86,5.11,17.85
655,2009-07-28 07:00:00,0.303,1.0,1.89,4.6,4.97,22.38
656,2009-07-28 08:00:00,0.22699999999999998,1.0,1.95,4.48,4.89,23.57
657,2009-07-28 09:00:00,0.22699999999999998,1.0,1.55,4.77,5.01,18.05
658,2009-07-28 10:00:00,0.429,1.0,1.04,5.38,5.48,10.93
659,2009-07-28 11:00:00,0.53,1.0,0.89,6.15,6.21,8.25
660,2009-07-28 12:00:00,0.53,1.0,2.28,7.96,8.28,15.95
661,2009-07-28 13:00:00,0.303,1.0,3.16,7.79,8.41,22.08
662,2009-07-28 14:00:00,0.32799999999999996,1.0,4.07,7.34,8.39,28.97
663,2009-07-28 15:00:00,0.379,1.0,4.88,6.71,8.3,36.03
664,2009-07-28 16:00:00,0.379,1.0,5.44,6.02,8.11,42.1
665,2009-07-28 17:00:00,0.354,1.0,5.54,5.37,7.72,45.87
666,2009-07-28 18:00:00,0.354,1.0,5.08,4.88,7.05,46.17
667,2009-07-28 19:00:00,0.556,1.0,4.26,4.51,6.2,43.4
668,2009-07-28 20:00:00,0.631,1.0,3.35,4.2,5.38,38.56
669,2009-07-28 21:00:00,0.455,1.0,2.6,3.94,4.72,33.41
670,2009-07-28 22:00:00,0.253,1.0,2.12,3.77,4.32,29.39
671,2009-07-28 23:00:00,0.379,1.0,2.02,3.77,4.28,28.12
672,2009-07-29 00:00:00,0.48,1.0,4.22,5.41,6.86,37.97
673,2009-07-29 01:00:00,0.455,1.0,4.59,4.47,6.4,45.75
674,2009-07-29 02:00:00,0.455,1.0,4.31,3.18,5.36,53.52
675,2009-07-29 03:00:00,0.429,1.0,3.59,1.78,4.01,63.59
676,2009-07-29 04:00:00,0.32799999999999996,1.0,2.71,0.57,2.77,78.04
677,2009-07-29 05:00:00,0.177,1.0,1.94,-0.12,1.94,93.52
678,2009-07-29 06:00:00,0.051,1.0,1.49,-0.07,1.49,92.66
679,2009-07-29 07:00:00,0.0,1.0,1.26,0.53,1.36,67.17
680,2009-07-29 08:00:00,0.025,1.0,1.08,1.38,1.75,38.05
681,2009-07-29 09:00:00,0.0,1.0,0.82,2.21,2.35,20.35
682,2009-07-29 10:00:00,0.025,1.0,0.55,2.89,2.94,10.83
683,2009-07-29 11:00:00,0.051,1.0,0.4,3.33,3.35,6.83
684,2009-07-29 12:00:00,0.051,1.0,2.02,2.92,3.55,34.66
685,2009-07-29 13:00:00,0.051,1.0,1.93,2.57,3.21,36.97
686,2009-07-29 14:00:00,0.0,1.0,2.12,1.61,2.67,52.76
687,2009-07-29 15:00:00,0.0,1.0,2.45,0.29,2.46,83.23
688,2009-07-29 16:00:00,0.025,1.0,2.7,-1.11,2.92,112.32
689,2009-07-29 17:00:00,0.0,1.0,2.68,-2.28,3.52,130.43
